player_id,player_name,country,teams,positions,appearances,starts,minutes,goals,xg,shots,shots_on_target,shots_first_time,shots_one_on_one,shots_left_foot,shots_right_foot,shots_head,goals_p90,xg_p90,shots_p90,shots_on_target_p90,shots_first_time_p90,shots_one_on_one_p90,shot_accuracy,conversion,xg_per_shot,goals_minus_xg,shot_left_share,shot_right_share,shot_head_share,assists,key_passes,assists_p90,key_passes_p90,passes,passes_completed,passes_left_foot,passes_right_foot,passes_head,passes_ground,passes_low,passes_high,crosses,cut_backs,switches,through_balls,passes_p90,passes_completed_p90,crosses_p90,cut_backs_p90,switches_p90,through_balls_p90,pass_completion,pass_left_share,pass_right_share,pass_head_share,pass_ground_share,pass_low_share,pass_high_share,cross_share,cut_back_share,switch_share,through_ball_share,carries,dribbles,dribbles_completed,fouls_won,dispossessed,miscontrols,errors,offsides,carries_p90,dribbles_p90,dribbles_completed_p90,fouls_won_p90,dispossessed_p90,miscontrols_p90,errors_p90,offsides_p90,dribble_success,tackles,interceptions,clearances,blocks,pressures,ball_recoveries,counterpresses,dribbled_past,fifty_fifties,shields,fouls_committed,tackles_p90,interceptions_p90,clearances_p90,blocks_p90,pressures_p90,ball_recoveries_p90,counterpresses_p90,dribbled_past_p90,fifty_fifties_p90,shields_p90,fouls_committed_p90,aerials,aerials_won,aerials_p90,aerials_won_p90,aerial_win_rate,yellow_cards,red_cards,yellow_cards_p90,red_cards_p90,left_ratio,right_ratio
3815,Kasper Schmeichel,Denmark,Leicester City,Goalkeeper,38,38,3594.0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.15,1220,477,30,940,2,135,51,1034,0,0,72,1,30.551,11.945,0.0,0.0,1.803,0.025,0.391,0.025,0.77,0.002,0.111,0.042,0.848,0.0,0.0,0.059,0.001,484,1,1,1,0,0,0,0,12.12,0.025,0.025,0.025,0.0,0.0,0.0,0.0,1.0,0,0,8,1,6,213,2,3,0,0,0,0.0,0.0,0.2,0.025,0.15,5.334,0.05,0.075,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0.05,0.0,0.031,0.969
3813,Wes Morgan,Jamaica,Leicester City,"Left Center Back, Right Center Back",38,38,3594.0,2,2.948,21,6,5,0,1,6,14,0.05,0.074,0.526,0.15,0.125,0.0,0.286,0.095,0.14,-0.948,0.048,0.286,0.667,0,3,0.0,0.075,849,648,88,565,122,454,135,260,1,0,18,0,21.26,16.227,0.025,0.0,0.451,0.0,0.763,0.104,0.665,0.144,0.535,0.159,0.306,0.001,0.0,0.021,0.0,500,11,9,16,9,10,2,0,12.521,0.275,0.225,0.401,0.225,0.25,0.05,0.0,0.818,53,46,244,87,273,96,114,7,2,9,32,1.327,1.152,6.11,2.179,6.836,2.404,2.855,0.175,0.05,0.225,0.801,200,129,5.008,3.23,0.645,3,0,0.075,0.0,0.135,0.865
3608,Simon Francis,England,AFC Bournemouth,"Left Center Midfield, Right Back, Right Center Back",38,38,3591.6,0,0.197,6,1,2,0,1,4,1,0.0,0.005,0.15,0.025,0.05,0.0,0.167,0.0,0.033,-0.197,0.167,0.667,0.167,4,36,0.1,0.902,2454,1921,282,1712,143,1344,462,648,86,14,85,3,61.493,48.137,2.155,0.351,2.13,0.075,0.783,0.115,0.698,0.058,0.548,0.188,0.264,0.035,0.006,0.035,0.001,1595,49,34,13,20,26,3,0,39.968,1.228,0.852,0.326,0.501,0.652,0.075,0.0,0.694,109,60,213,58,403,152,171,33,1,0,38,2.731,1.504,5.337,1.453,10.099,3.809,4.285,0.827,0.025,0.0,0.952,218,137,5.463,3.433,0.628,5,1,0.125,0.025,0.142,0.858
3344,Andrew Surman,England,AFC Bournemouth,"Center Defensive Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",38,38,3590.9,0,0.762,16,0,9,0,16,0,0,0.0,0.019,0.401,0.0,0.226,0.0,0.0,0.0,0.048,-0.762,1.0,0.0,0.0,3,45,0.075,1.128,2309,1970,1755,339,147,1519,379,411,7,0,116,9,57.871,49.375,0.175,0.0,2.907,0.226,0.853,0.76,0.147,0.064,0.658,0.164,0.178,0.003,0.0,0.05,0.004,1544,26,17,22,24,25,0,0,38.698,0.652,0.426,0.551,0.602,0.627,0.0,0.0,0.654,50,56,82,65,539,218,194,47,2,1,32,1.253,1.404,2.055,1.629,13.509,5.464,4.862,1.178,0.05,0.025,0.802,149,78,3.734,1.955,0.523,4,0,0.1,0.0,0.839,0.161
20005,Toby Alderweireld,Belgium,Tottenham Hotspur,"Right Back, Right Center Back",38,38,3569.2,4,3.184,41,14,3,2,5,12,24,0.101,0.08,1.034,0.353,0.076,0.05,0.341,0.098,0.078,0.816,0.122,0.293,0.585,2,9,0.05,0.227,2122,1704,314,1618,131,1314,205,603,14,0,128,11,53.508,42.968,0.353,0.0,3.228,0.277,0.803,0.148,0.762,0.062,0.619,0.097,0.284,0.007,0.0,0.06,0.005,1544,12,7,7,9,6,0,0,38.933,0.303,0.177,0.177,0.227,0.151,0.0,0.0,0.583,40,46,258,73,237,147,91,23,0,2,9,1.009,1.16,6.506,1.841,5.976,3.707,2.295,0.58,0.0,0.05,0.227,154,89,3.883,2.244,0.578,3,0,0.076,0.0,0.164,0.836
3522,Heurelho da Silva Gomes,Brazil,Watford,Goalkeeper,38,38,3554.2,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1132,593,28,826,0,200,44,888,0,0,24,0,28.665,15.016,0.0,0.0,0.608,0.0,0.524,0.025,0.73,0.0,0.177,0.039,0.784,0.0,0.0,0.021,0.0,371,0,0,5,1,0,0,0,9.395,0.0,0.0,0.127,0.025,0.0,0.0,0.0,0.0,0,0,2,1,7,222,1,1,0,0,2,0.0,0.0,0.051,0.025,0.177,5.622,0.025,0.025,0.0,0.0,0.051,0,0,0.0,0.0,0.0,4,0,0.101,0.0,0.033,0.967
3523,Craig Dawson,England,West Bromwich Albion,"Left Back, Left Center Back, Right Back, Right Center Back, Right Midfield",38,38,3548.7,4,3.432,38,8,11,0,2,17,19,0.101,0.087,0.964,0.203,0.279,0.0,0.211,0.105,0.09,0.568,0.053,0.447,0.5,0,23,0.0,0.583,1658,1049,78,900,138,516,499,643,77,5,40,2,42.049,26.604,1.953,0.127,1.014,0.051,0.633,0.047,0.543,0.083,0.311,0.301,0.388,0.046,0.003,0.024,0.001,778,30,15,32,18,21,0,0,19.731,0.761,0.38,0.812,0.457,0.533,0.0,0.0,0.5,76,44,189,105,443,122,134,47,1,5,37,1.927,1.116,4.793,2.663,11.235,3.094,3.398,1.192,0.025,0.127,0.938,252,158,6.391,4.007,0.627,3,0,0.076,0.0,0.08,0.92
4022,Darren Fletcher,Scotland,West Bromwich Albion,"Center Attacking Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield, Right Midfield",38,38,3533.6,1,1.84,23,4,9,0,3,14,6,0.025,0.047,0.586,0.102,0.229,0.0,0.174,0.043,0.08,-0.84,0.13,0.609,0.261,2,25,0.051,0.637,1516,1151,167,1203,87,922,208,386,31,0,53,13,38.612,29.316,0.79,0.0,1.35,0.331,0.759,0.11,0.794,0.057,0.608,0.137,0.255,0.02,0.0,0.035,0.009,1218,67,39,36,43,38,0,0,31.022,1.706,0.993,0.917,1.095,0.968,0.0,0.0,0.582,45,29,39,54,547,281,197,45,5,0,22,1.146,0.739,0.993,1.375,13.932,7.157,5.018,1.146,0.127,0.0,0.56,103,49,2.623,1.248,0.476,3,0,0.076,0.0,0.123,0.877
3262,Łukasz Fabiański,Poland,Swansea City,Goalkeeper,37,36,3492.2,0,0.104,1,0,0,0,0,0,1,0.0,0.003,0.026,0.0,0.0,0.0,0.0,0.0,0.104,-0.104,0.0,0.0,1.0,1,4,0.026,0.103,1212,768,67,853,2,451,67,694,0,0,49,0,31.235,19.793,0.0,0.0,1.263,0.0,0.634,0.055,0.704,0.002,0.372,0.055,0.573,0.0,0.0,0.04,0.0,550,0,0,9,1,0,3,0,14.174,0.0,0.0,0.232,0.026,0.0,0.077,0.0,0.0,0,0,2,1,5,165,0,1,0,0,1,0.0,0.0,0.052,0.026,0.129,4.252,0.0,0.026,0.0,0.0,0.026,1,1,0.026,0.026,1.0,1,0,0.026,0.0,0.073,0.927
10955,Harry Kane,England,Tottenham Hotspur,Center Forward,38,38,3486.6,25,21.635,158,75,47,11,31,115,12,0.645,0.558,4.078,1.936,1.213,0.284,0.475,0.158,0.137,3.365,0.196,0.728,0.076,1,40,0.026,1.033,1005,720,129,710,54,603,228,174,39,3,32,14,25.942,18.585,1.007,0.077,0.826,0.361,0.716,0.128,0.706,0.054,0.6,0.227,0.173,0.039,0.003,0.032,0.014,1024,96,56,61,92,106,0,4,26.433,2.478,1.446,1.575,2.375,2.736,0.0,0.103,0.583,32,12,31,62,491,173,163,22,1,1,44,0.826,0.31,0.8,1.6,12.674,4.466,4.208,0.568,0.026,0.026,1.136,308,96,7.95,2.478,0.312,5,0,0.129,0.0,0.162,0.838
3062,Aaron Cresswell,England,West Ham United,"Left Back, Left Wing Back",37,37,3483.3,2,0.8,27,6,7,0,24,2,1,0.052,0.021,0.698,0.155,0.181,0.0,0.222,0.074,0.03,1.2,0.889,0.074,0.037,4,45,0.103,1.163,1874,1402,1346,62,75,974,354,546,93,6,45,2,48.42,36.224,2.403,0.155,1.163,0.052,0.748,0.718,0.033,0.04,0.52,0.189,0.291,0.05,0.003,0.024,0.001,1292,34,16,35,26,28,5,0,33.382,0.878,0.413,0.904,0.672,0.723,0.129,0.0,0.471,44,38,107,77,337,169,134,21,2,9,26,1.137,0.982,2.765,1.989,8.707,4.367,3.462,0.543,0.052,0.233,0.672,106,58,2.739,1.499,0.547,1,0,0.026,0.0,0.955,0.045
3099,Hugo Lloris,France,Tottenham Hotspur,Goalkeeper,37,37,3480.9,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.078,1217,817,786,189,0,565,57,595,0,0,35,1,31.466,21.124,0.0,0.0,0.905,0.026,0.671,0.646,0.155,0.0,0.464,0.047,0.489,0.0,0.0,0.029,0.001,600,0,0,5,0,0,3,0,15.513,0.0,0.0,0.129,0.0,0.0,0.078,0.0,0.0,0,0,2,0,1,178,0,0,0,0,0,0.0,0.0,0.052,0.0,0.026,4.602,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.806,0.194
3454,Troy Deeney,England,Watford,"Center Attacking Midfield, Center Forward, Left Center Forward, Left Midfield, Right Center Forward, Right Midfield, Right Wing",38,36,3449.7,13,12.086,94,31,33,2,2,72,20,0.339,0.315,2.452,0.809,0.861,0.052,0.33,0.138,0.129,0.914,0.021,0.766,0.213,7,56,0.183,1.461,1302,792,37,807,162,550,335,417,30,5,15,24,33.968,20.663,0.783,0.13,0.391,0.626,0.608,0.028,0.62,0.124,0.422,0.257,0.32,0.023,0.004,0.012,0.018,870,50,29,45,77,116,0,0,22.698,1.304,0.757,1.174,2.009,3.026,0.0,0.0,0.58,44,8,51,65,609,162,199,28,2,2,58,1.148,0.209,1.331,1.696,15.888,4.226,5.192,0.73,0.052,0.052,1.513,609,304,15.888,7.931,0.499,6,0,0.157,0.0,0.042,0.958
3345,Charlie Daniels,England,AFC Bournemouth,Left Back,37,37,3443.8,3,2.935,23,7,7,0,19,2,2,0.078,0.077,0.601,0.183,0.183,0.0,0.304,0.13,0.128,0.065,0.826,0.087,0.087,5,36,0.131,0.941,2239,1765,1665,100,53,1328,429,482,93,4,56,2,58.514,46.126,2.43,0.105,1.463,0.052,0.788,0.744,0.045,0.024,0.593,0.192,0.215,0.042,0.002,0.025,0.001,1565,67,47,20,44,36,2,0,40.9,1.751,1.228,0.523,1.15,0.941,0.052,0.0,0.701,80,24,86,54,427,189,120,29,0,5,11,2.091,0.627,2.248,1.411,11.159,4.939,3.136,0.758,0.0,0.131,0.287,73,36,1.908,0.941,0.493,1,0,0.026,0.0,0.943,0.057
3644,Ashley Williams,Wales,Swansea City,"Left Center Back, Right Center Back",36,35,3398.1,2,2.037,16,7,4,1,1,6,8,0.053,0.054,0.424,0.185,0.106,0.026,0.438,0.125,0.127,-0.037,0.062,0.375,0.5,1,11,0.026,0.291,1884,1600,295,1428,101,1325,216,343,2,0,125,3,49.898,42.377,0.053,0.0,3.311,0.079,0.849,0.157,0.758,0.054,0.703,0.115,0.182,0.001,0.0,0.066,0.002,1350,6,5,15,7,3,1,0,35.755,0.159,0.132,0.397,0.185,0.079,0.026,0.0,0.833,71,69,324,88,269,120,133,11,0,4,34,1.88,1.827,8.581,2.331,7.125,3.178,3.523,0.291,0.0,0.106,0.901,180,109,4.767,2.887,0.606,8,0,0.212,0.0,0.171,0.829
3498,Ignacio Monreal Eraso,Spain,Arsenal,Left Back,37,36,3397.8,0,1.202,13,4,8,0,8,4,1,0.0,0.032,0.344,0.106,0.212,0.0,0.308,0.0,0.092,-1.202,0.615,0.308,0.077,3,28,0.079,0.742,2259,1868,1582,219,105,1420,411,428,83,6,25,5,59.836,49.479,2.198,0.159,0.662,0.132,0.827,0.7,0.097,0.046,0.629,0.182,0.189,0.037,0.003,0.011,0.002,1453,26,12,47,9,20,1,0,38.487,0.689,0.318,1.245,0.238,0.53,0.026,0.0,0.462,83,66,123,86,428,136,219,48,3,5,30,2.198,1.748,3.258,2.278,11.337,3.602,5.801,1.271,0.079,0.132,0.795,145,80,3.841,2.119,0.552,1,0,0.026,0.0,0.877,0.123
10956,Eric Dier,England,Tottenham Hotspur,"Center Back, Center Defensive Midfield, Left Center Back, Left Center Midfield, Left Defensive Midfield, Right Center Back, Right Center Midfield, Right Defensive Midfield",37,37,3395.3,3,2.059,30,7,11,2,2,17,11,0.08,0.055,0.795,0.186,0.292,0.053,0.233,0.1,0.069,0.941,0.067,0.567,0.367,2,21,0.053,0.557,2111,1766,301,1575,145,1493,248,370,14,0,53,8,55.957,46.812,0.371,0.0,1.405,0.212,0.837,0.143,0.746,0.069,0.707,0.117,0.175,0.007,0.0,0.025,0.004,1504,13,9,28,33,13,0,0,39.867,0.345,0.239,0.742,0.875,0.345,0.0,0.0,0.692,81,43,96,71,602,128,227,38,1,0,59,2.147,1.14,2.545,1.882,15.957,3.393,6.017,1.007,0.027,0.0,1.564,205,106,5.434,2.81,0.517,10,0,0.265,0.0,0.16,0.84
3511,Héctor Bellerín Moruno,Spain,Arsenal,Right Back,36,36,3384.3,1,0.615,13,3,5,0,3,9,1,0.027,0.016,0.346,0.08,0.133,0.0,0.231,0.077,0.047,0.385,0.231,0.692,0.077,5,24,0.133,0.638,2094,1735,137,1547,74,1367,420,307,81,10,20,8,55.687,46.14,2.154,0.266,0.532,0.213,0.829,0.065,0.739,0.035,0.653,0.201,0.147,0.039,0.005,0.01,0.004,1550,103,67,14,45,34,1,0,41.22,2.739,1.782,0.372,1.197,0.904,0.027,0.0,0.65,62,40,86,68,366,152,164,51,0,3,24,1.649,1.064,2.287,1.808,9.733,4.042,4.361,1.356,0.0,0.08,0.638,89,39,2.367,1.037,0.438,3,0,0.08,0.0,0.083,0.917
3957,César Azpilicueta Tanco,Spain,Chelsea,"Center Attacking Midfield, Left Back, Left Center Back, Right Back",37,36,3360.8,2,1.544,11,5,7,2,3,7,1,0.054,0.041,0.295,0.134,0.187,0.054,0.455,0.182,0.14,0.456,0.273,0.636,0.091,4,21,0.107,0.562,2198,1782,289,1436,77,1303,422,473,51,3,27,4,58.861,47.721,1.366,0.08,0.723,0.107,0.811,0.131,0.653,0.035,0.593,0.192,0.215,0.023,0.001,0.012,0.002,1301,26,8,22,12,24,0,0,34.84,0.696,0.214,0.589,0.321,0.643,0.0,0.0,0.308,131,56,123,102,631,127,220,39,1,4,48,3.508,1.5,3.294,2.731,16.898,3.401,5.891,1.044,0.027,0.107,1.285,126,72,3.374,1.928,0.571,7,0,0.187,0.0,0.168,0.832
3091,Moussa Sissoko,France,Newcastle United,"Center Attacking Midfield, Left Back, Left Defensive Midfield, Left Wing, Right Attacking Midfield, Right Back, Right Center Midfield, Right Midfield, Right Wing",37,37,3358.7,1,3.692,39,12,10,4,8,24,7,0.027,0.099,1.045,0.322,0.268,0.107,0.308,0.026,0.095,-2.692,0.205,0.615,0.179,7,57,0.188,1.527,1576,1142,128,1249,89,1028,285,263,114,8,51,5,42.231,30.601,3.055,0.214,1.367,0.134,0.725,0.081,0.793,0.056,0.652,0.181,0.167,0.072,0.005,0.032,0.003,1418,148,78,38,93,84,0,1,37.997,3.966,2.09,1.018,2.492,2.251,0.0,0.027,0.527,59,28,48,63,603,225,178,27,4,5,58,1.581,0.75,1.286,1.688,16.158,6.029,4.77,0.723,0.107,0.134,1.554,157,79,4.207,2.117,0.503,3,0,0.08,0.0,0.097,0.903
3341,Steve Cook,England,AFC Bournemouth,"Left Center Back, Right Center Back",36,36,3347.4,4,2.351,26,8,10,1,1,11,14,0.108,0.063,0.699,0.215,0.269,0.027,0.308,0.154,0.09,1.649,0.038,0.423,0.538,0,4,0.0,0.108,1641,1312,158,1273,112,1038,178,425,3,0,101,1,44.121,35.275,0.081,0.0,2.716,0.027,0.8,0.096,0.776,0.068,0.633,0.108,0.259,0.002,0.0,0.062,0.001,1078,1,0,10,5,4,1,0,28.984,0.027,0.0,0.269,0.134,0.108,0.027,0.0,0.0,40,60,253,62,189,132,86,21,0,3,20,1.075,1.613,6.802,1.667,5.082,3.549,2.312,0.565,0.0,0.081,0.538,214,148,5.754,3.979,0.692,5,0,0.134,0.0,0.11,0.89
3874,Mark Noble,England,West Ham United,"Center Attacking Midfield, Center Defensive Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",37,37,3346.2,7,4.02,34,13,22,0,3,31,0,0.188,0.108,0.914,0.35,0.592,0.0,0.382,0.206,0.118,2.98,0.088,0.912,0.0,4,47,0.108,1.264,1943,1662,152,1655,95,1307,312,324,16,0,82,6,52.259,44.701,0.43,0.0,2.205,0.161,0.855,0.078,0.852,0.049,0.673,0.161,0.167,0.008,0.0,0.042,0.003,1477,40,28,60,45,28,1,0,39.726,1.076,0.753,1.614,1.21,0.753,0.027,0.0,0.7,93,46,26,68,603,244,240,79,4,0,47,2.501,1.237,0.699,1.829,16.218,6.563,6.455,2.125,0.108,0.0,1.264,51,18,1.372,0.484,0.353,8,1,0.215,0.027,0.084,0.916
4429,Yann Gérard M''Vila,France,Sunderland,"Center Defensive Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",37,36,3335.8,1,0.991,30,5,12,0,1,28,1,0.027,0.027,0.809,0.135,0.324,0.0,0.167,0.033,0.033,0.009,0.033,0.933,0.033,3,46,0.081,1.241,1799,1404,131,1513,99,1179,241,379,36,0,82,9,48.537,37.88,0.971,0.0,2.212,0.243,0.78,0.073,0.841,0.055,0.655,0.134,0.211,0.02,0.0,0.046,0.005,1330,38,28,55,28,24,1,0,35.883,1.025,0.755,1.484,0.755,0.648,0.027,0.0,0.737,109,65,102,73,630,233,212,73,2,1,20,2.941,1.754,2.752,1.97,16.997,6.286,5.72,1.97,0.054,0.027,0.54,82,48,2.212,1.295,0.585,1,0,0.027,0.0,0.079,0.921
3960,José Miguel da Rocha Fonte,Portugal,Southampton,"Center Attacking Midfield, Center Back, Left Center Back, Right Center Back",37,37,3327.2,2,2.732,24,7,4,0,3,4,17,0.054,0.074,0.649,0.189,0.108,0.0,0.292,0.083,0.114,-0.732,0.125,0.167,0.708,0,5,0.0,0.135,1642,1375,147,1315,113,1100,163,379,7,0,36,2,44.416,37.193,0.189,0.0,0.974,0.054,0.837,0.09,0.801,0.069,0.67,0.099,0.231,0.004,0.0,0.022,0.001,1136,4,4,12,9,7,2,0,30.729,0.108,0.108,0.325,0.243,0.189,0.054,0.0,1.0,51,58,229,67,274,128,108,20,0,2,24,1.38,1.569,6.194,1.812,7.412,3.462,2.921,0.541,0.0,0.054,0.649,180,113,4.869,3.057,0.628,4,1,0.108,0.027,0.102,0.898
40123,Robert Huth,Germany,Leicester City,"Left Center Back, Right Center Back",35,35,3313.3,3,2.6,30,7,5,0,1,6,23,0.081,0.071,0.815,0.19,0.136,0.0,0.233,0.1,0.087,0.4,0.033,0.2,0.767,0,1,0.0,0.027,794,612,160,417,132,417,156,221,1,0,5,0,21.568,16.624,0.027,0.0,0.136,0.0,0.771,0.202,0.525,0.166,0.525,0.196,0.278,0.001,0.0,0.006,0.0,390,4,4,18,3,8,1,0,10.594,0.109,0.109,0.489,0.081,0.217,0.027,0.0,1.0,37,46,312,64,252,83,79,11,1,3,36,1.005,1.25,8.475,1.738,6.845,2.255,2.146,0.299,0.027,0.081,0.978,240,154,6.519,4.183,0.642,8,0,0.217,0.0,0.276,0.724
3407,Scott Dann,England,Crystal Palace,Right Center Back,35,35,3306.0,5,2.713,32,11,4,0,1,6,25,0.136,0.074,0.871,0.299,0.109,0.0,0.344,0.156,0.085,2.287,0.031,0.188,0.781,0,8,0.0,0.218,1111,837,92,797,116,553,182,376,2,0,35,1,30.245,22.786,0.054,0.0,0.953,0.027,0.753,0.083,0.717,0.104,0.498,0.164,0.338,0.002,0.0,0.032,0.001,672,11,8,15,4,12,3,1,18.294,0.299,0.218,0.408,0.109,0.327,0.082,0.027,0.727,32,38,210,75,213,127,91,13,0,1,30,0.871,1.034,5.717,2.042,5.799,3.457,2.477,0.354,0.0,0.027,0.817,241,156,6.561,4.247,0.647,7,0,0.191,0.0,0.104,0.896
3567,Georginio Wijnaldum,Netherlands,Newcastle United,"Center Attacking Midfield, Left Attacking Midfield, Left Center Midfield, Left Defensive Midfield, Left Midfield, Left Wing, Right Center Midfield, Right Defensive Midfield, Right Wing",38,36,3305.1,11,7.722,54,29,24,4,3,41,10,0.3,0.21,1.47,0.79,0.654,0.109,0.537,0.204,0.143,3.278,0.056,0.759,0.185,4,42,0.109,1.144,1264,1055,128,1038,56,913,180,171,20,0,23,7,34.42,28.728,0.545,0.0,0.626,0.191,0.835,0.101,0.821,0.044,0.722,0.142,0.135,0.016,0.0,0.018,0.006,1197,117,81,63,70,69,0,1,32.595,3.186,2.206,1.716,1.906,1.879,0.0,0.027,0.692,42,23,28,41,413,224,137,23,7,3,19,1.144,0.626,0.762,1.116,11.246,6.1,3.731,0.626,0.191,0.082,0.517,99,41,2.696,1.116,0.414,1,0,0.027,0.0,0.108,0.892
10960,Jamie Vardy,England,Leicester City,"Center Forward, Left Center Forward, Right Center Forward",36,36,3305.0,24,22.299,118,51,34,22,37,66,15,0.654,0.607,3.213,1.389,0.926,0.599,0.432,0.203,0.189,1.701,0.314,0.559,0.127,5,41,0.136,1.116,679,426,109,369,103,316,188,175,50,10,15,2,18.49,11.601,1.362,0.272,0.408,0.054,0.627,0.161,0.543,0.152,0.465,0.277,0.258,0.074,0.015,0.022,0.003,607,76,39,34,49,82,0,4,16.53,2.07,1.062,0.926,1.334,2.233,0.0,0.109,0.513,42,9,9,48,493,97,132,20,2,0,44,1.144,0.245,0.245,1.307,13.425,2.641,3.595,0.545,0.054,0.0,1.198,296,112,8.061,3.05,0.378,7,1,0.191,0.027,0.251,0.749
3289,Romelu Lukaku Menama,Belgium,Everton,"Center Forward, Left Center Forward, Right Center Forward",37,36,3299.5,18,18.157,116,46,35,11,69,25,22,0.491,0.495,3.164,1.255,0.955,0.3,0.397,0.155,0.157,-0.157,0.595,0.216,0.19,6,49,0.164,1.337,1112,804,579,331,74,733,224,155,28,3,15,12,30.332,21.931,0.764,0.082,0.409,0.327,0.723,0.521,0.298,0.067,0.659,0.201,0.139,0.025,0.003,0.013,0.011,1047,88,46,35,95,122,0,1,28.559,2.4,1.255,0.955,2.591,3.328,0.0,0.027,0.523,17,3,5,34,305,97,103,8,2,0,35,0.464,0.082,0.136,0.927,8.319,2.646,2.81,0.218,0.055,0.0,0.955,287,126,7.828,3.437,0.439,3,0,0.082,0.0,0.645,0.355
10958,Chris Smalling,England,Manchester United,"Center Back, Left Center Back, Right Center Back",35,35,3288.1,0,1.711,21,2,7,1,1,6,14,0.0,0.047,0.575,0.055,0.192,0.027,0.095,0.0,0.081,-1.711,0.048,0.286,0.667,1,6,0.027,0.164,1522,1280,140,1104,161,1045,197,280,1,0,51,0,41.659,35.035,0.027,0.0,1.396,0.0,0.841,0.092,0.725,0.106,0.687,0.129,0.184,0.001,0.0,0.034,0.0,1029,8,7,15,8,9,0,0,28.165,0.219,0.192,0.411,0.219,0.246,0.0,0.0,0.875,72,48,242,58,413,132,130,16,1,6,47,1.971,1.314,6.624,1.588,11.304,3.613,3.558,0.438,0.027,0.164,1.286,282,199,7.719,5.447,0.706,8,0,0.219,0.0,0.113,0.887
9625,Glenn Whelan,Ireland,Stoke City,"Center Defensive Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",37,37,3286.3,0,0.218,11,3,5,0,0,11,0,0.0,0.006,0.301,0.082,0.137,0.0,0.273,0.0,0.02,-0.218,0.0,1.0,0.0,1,22,0.027,0.603,2037,1755,158,1740,93,1487,247,303,8,0,67,1,55.786,48.063,0.219,0.0,1.835,0.027,0.862,0.078,0.854,0.046,0.73,0.121,0.149,0.004,0.0,0.033,0.0,1555,23,18,25,22,15,0,0,42.586,0.63,0.493,0.685,0.603,0.411,0.0,0.0,0.783,80,60,105,87,568,247,220,62,0,1,30,2.191,1.643,2.876,2.383,15.555,6.764,6.025,1.698,0.0,0.027,0.822,85,53,2.328,1.451,0.624,7,0,0.192,0.0,0.083,0.917
5458,Odion Jude Ighalo,Nigeria,Watford,"Center Attacking Midfield, Center Forward, Left Center Forward, Left Midfield, Right Center Forward, Right Wing",37,36,3282.0,15,16.919,111,49,29,23,30,67,14,0.411,0.464,3.044,1.344,0.795,0.631,0.441,0.135,0.152,-1.919,0.27,0.604,0.126,2,33,0.055,0.905,707,532,112,527,29,469,161,77,10,4,2,3,19.388,14.589,0.274,0.11,0.055,0.082,0.752,0.158,0.745,0.041,0.663,0.228,0.109,0.014,0.006,0.003,0.004,854,92,53,60,103,128,0,1,23.419,2.523,1.453,1.645,2.824,3.51,0.0,0.027,0.576,27,18,27,36,498,125,153,16,4,1,46,0.74,0.494,0.74,0.987,13.656,3.428,4.196,0.439,0.11,0.027,1.261,171,24,4.689,0.658,0.14,4,0,0.11,0.0,0.193,0.807
3311,Daley Blind,Netherlands,Manchester United,"Left Back, Left Center Back, Left Wing Back",35,35,3245.7,1,0.11,4,2,2,0,4,0,0,0.028,0.003,0.111,0.055,0.055,0.0,0.5,0.25,0.028,0.89,1.0,0.0,0.0,1,28,0.028,0.776,2215,1786,1831,222,86,1466,211,538,25,2,98,5,61.42,49.524,0.693,0.055,2.717,0.139,0.806,0.827,0.1,0.039,0.662,0.095,0.243,0.011,0.001,0.044,0.002,1511,17,13,17,11,11,1,0,41.899,0.471,0.36,0.471,0.305,0.305,0.028,0.0,0.765,91,67,150,73,541,162,224,34,2,2,33,2.523,1.858,4.159,2.024,15.001,4.492,6.211,0.943,0.055,0.055,0.915,124,48,3.438,1.331,0.387,2,0,0.055,0.0,0.892,0.108
